"","id","activity_date","total_steps","total_distance","tracker_distance","logged_activities_distance","very_active_distance","moderately_active_distance","light_active_distance","sedentary_active_distance","very_active_minutes","fairly_active_minutes","lightly_active_minutes","sedentary_minutes","calories","day_of_week","total_active_hours","sedentary_hours"
"742",7086361926,2020-04-16,31,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,3,1437,1635,"Thu",0.05,23.95
"744",7086361926,2020-04-18,9827,6.71000003814697,6.71000003814697,0,3.17000007629395,1.22000002861023,2.30999994277954,0,61,51,114,1136,2743,"Sat",3.77,18.93
"745",7086361926,2020-04-19,10688,7.28999996185303,7.28999996185303,0,3.52999997138977,1.23000001907349,2.50999999046326,0,67,69,124,671,2944,"Sun",4.33,11.18
"746",7086361926,2020-04-20,14365,10.6400003433228,10.6400003433228,0,7.6399998664856,0.449999988079071,2.53999996185303,0,87,13,145,797,2997,"Mon",4.08,13.28
"747",7086361926,2020-04-21,9469,6.17999982833862,6.17999982833862,0,1.36000001430511,0.300000011920929,4.51000022888184,0,19,6,206,758,2463,"Tue",3.85,12.63
"748",7086361926,2020-04-22,9753,6.53000020980835,6.53000020980835,0,2.86999988555908,0.970000028610229,2.67000007629395,0,58,59,153,762,2846,"Wed",4.5,12.7
"749",7086361926,2020-04-23,2817,1.80999994277954,1.80999994277954,0,0,0,1.79999995231628,0,0,0,90,1350,1965,"Thu",1.5,22.5
"750",7086361926,2020-04-24,3520,2.16000008583069,2.16000008583069,0,0,0,2.15000009536743,0,0,0,125,566,2049,"Fri",2.08,9.43
"751",7086361926,2020-04-25,10091,6.82000017166138,6.82000017166138,0,3.75,0.699999988079071,2.36999988555908,0,69,39,129,706,2752,"Sat",3.95,11.77
"752",7086361926,2020-04-26,10387,7.07000017166138,7.07000017166138,0,4.15999984741211,0.769999980926514,2.11999988555908,0,70,33,132,726,2781,"Sun",3.92,12.1
"753",7086361926,2020-04-27,11107,8.34000015258789,8.34000015258789,0,5.63000011444092,0.180000007152557,2.52999997138977,0,55,6,145,829,2693,"Mon",3.43,13.82
"754",7086361926,2020-04-28,11584,7.80000019073486,7.80000019073486,0,2.78999996185303,1.63999998569489,3.35999989509583,0,54,48,161,810,2862,"Tue",4.38,13.5
"755",7086361926,2020-04-29,7881,4.94999980926514,4.94999980926514,0,0.490000009536743,0.449999988079071,4,0,24,36,182,1198,2616,"Wed",4.03,19.97
"756",7086361926,2020-04-30,14560,9.40999984741211,9.40999984741211,0,3.11999988555908,1.03999996185303,5.23999977111816,0,42,17,308,584,2995,"Thu",6.12,9.73
"757",7086361926,2020-05-01,12390,8.06999969482422,8.06999969482422,0,2.29999995231628,0.899999976158142,4.84999990463257,0,30,15,258,685,2730,"Fri",5.05,11.42
"758",7086361926,2020-05-02,10052,6.80999994277954,6.80999994277954,0,3.48000001907349,0.660000026226044,2.66000008583069,0,66,26,139,737,2754,"Sat",3.85,12.28
"759",7086361926,2020-05-03,10288,6.76000022888184,6.76000022888184,0,2.74000000953674,0.850000023841858,3.16000008583069,0,57,36,152,761,2754,"Sun",4.08,12.68
"760",7086361926,2020-05-04,10988,8.3100004196167,8.3100004196167,0,5.28000020980835,0.119999997317791,2.90000009536743,0,45,12,135,843,2655,"Mon",3.2,14.05
"761",7086361926,2020-05-05,8564,5.59999990463257,5.59999990463257,0,1.77999997138977,0.829999983310699,2.95000004768372,0,24,14,149,1253,2386,"Tue",3.12,20.88
"762",7086361926,2020-05-06,12461,8.38000011444092,8.38000011444092,0,3.8199999332428,1.42999994754791,3.11999988555908,0,84,35,154,834,2924,"Wed",4.55,13.9
"763",7086361926,2020-05-07,12827,8.47999954223633,8.47999954223633,0,1.46000003814697,2.32999992370605,4.67999982833862,0,20,42,209,621,2739,"Thu",4.52,10.35
"764",7086361926,2020-05-08,10677,7.09999990463257,7.09999990463257,0,2.30999994277954,1.52999997138977,3.25,0,32,27,147,695,2534,"Fri",3.43,11.58
"765",7086361926,2020-05-09,13566,9.10999965667725,9.10999965667725,0,4.26000022888184,1.71000003814697,3.11999988555908,0,67,50,171,743,2960,"Sat",4.8,12.38
"766",7086361926,2020-05-10,14433,10.789999961853,10.789999961853,0,7.1100001335144,1.20000004768372,2.45000004768372,0,72,23,106,1182,2800,"Sun",3.35,19.7
"767",7086361926,2020-05-11,9572,6.51999998092651,6.51999998092651,0,2.89000010490417,1.38999998569489,2.23000001907349,0,57,40,128,757,2735,"Mon",3.75,12.62
"768",7086361926,2020-05-12,3789,2.55999994277954,2.55999994277954,0,0.379999995231628,0.270000010728836,1.88999998569489,0,5,4,58,343,1199,"Tue",1.12,5.72
"769",8053475328,2020-04-12,18060,14.1199998855591,14.1199998855591,0,11.6400003433228,0.389999985694885,2.09999990463257,0,116,8,123,1193,3186,"Sun",4.12,19.88
"770",8053475328,2020-04-13,16433,13.3500003814697,13.3500003814697,0,10.4300003051758,0.469999998807907,2.45000004768372,0,95,12,156,1177,3140,"Mon",4.38,19.62
"771",8053475328,2020-04-14,20159,15.9700002670288,15.9700002670288,0,12.3400001525879,0.209999993443489,3.35999989509583,0,119,5,193,1123,3411,"Tue",5.28,18.72
"772",8053475328,2020-04-15,20669,16.2399997711182,16.2399997711182,0,13.2600002288818,0.389999985694885,2.58999991416931,0,132,8,158,1142,3410,"Wed",4.97,19.03
"773",8053475328,2020-04-16,14549,11.1099996566772,11.1099996566772,0,9.35999965667725,0.270000010728836,1.49000000953674,0,96,6,83,1255,2867,"Thu",3.08,20.92
"774",8053475328,2020-04-17,18827,13.6899995803833,13.6899995803833,0,9.23999977111816,0.800000011920929,3.64000010490417,0,111,21,195,1113,3213,"Fri",5.45,18.55
"775",8053475328,2020-04-18,17076,12.6599998474121,12.6599998474121,0,9.07999992370605,0.230000004172325,3.34999990463257,0,102,6,195,1137,3133,"Sat",5.05,18.95
"776",8053475328,2020-04-19,15929,12.4799995422363,12.4799995422363,0,9.22000026702881,0.310000002384186,2.95000004768372,0,90,7,191,1152,3114,"Sun",4.8,19.2
"777",8053475328,2020-04-20,15108,12.1899995803833,12.1899995803833,0,9.57999992370605,0.230000004172325,2.38000011444092,0,89,5,158,695,3043,"Mon",4.2,11.58
"778",8053475328,2020-04-21,16057,12.5100002288818,12.5100002288818,0,9.67000007629395,0.25,2.57999992370605,0,100,6,170,1164,3103,"Tue",4.6,19.4
"779",8053475328,2020-04-22,10520,8.28999996185303,8.28999996185303,0,6.26000022888184,0.150000005960464,1.87999999523163,0,60,3,117,1260,2655,"Wed",3,21
"780",8053475328,2020-04-23,22359,17.1900005340576,17.1900005340576,0,12.539999961853,0.629999995231628,4.01999998092651,0,125,14,223,741,3554,"Thu",6.03,12.35
"781",8053475328,2020-04-24,22988,17.9500007629395,17.9500007629395,0,13.1300001144409,1.54999995231628,3.25999999046326,0,129,33,182,1096,3577,"Fri",5.73,18.27
"782",8053475328,2020-04-25,20500,15.6899995803833,15.6899995803833,0,11.3699998855591,0.46000000834465,3.85999989509583,0,118,9,209,1104,3403,"Sat",5.6,18.4
"783",8053475328,2020-04-26,12685,9.61999988555908,9.61999988555908,0,6.30999994277954,0.200000002980232,3.09999990463257,0,68,5,185,1182,2846,"Sun",4.3,19.7
"784",8053475328,2020-04-27,12422,9.81999969482422,9.81999969482422,0,6.46000003814697,0.430000007152557,2.9300000667572,0,60,10,183,1187,2852,"Mon",4.22,19.78
"785",8053475328,2020-04-28,15447,12.3999996185303,12.3999996185303,0,9.67000007629395,0.389999985694885,2.34999990463257,0,90,9,153,1188,3062,"Tue",4.2,19.8
"786",8053475328,2020-04-29,12315,9.64999961853027,9.64999961853027,0,6.17000007629395,0.310000002384186,3.17000007629395,0,58,8,159,1215,2794,"Wed",3.75,20.25
"787",8053475328,2020-04-30,7135,5.59000015258789,5.59000015258789,0,2.99000000953674,0.0599999986588955,2.53999996185303,0,27,1,131,1281,2408,"Thu",2.65,21.35
"788",8053475328,2020-05-01,1170,0.850000023841858,0.850000023841858,0,0,0,0.850000023841858,0,0,0,51,1389,1886,"Fri",0.85,23.15
"789",8053475328,2020-05-02,1969,1.42999994754791,1.42999994754791,0,0,0,1.42999994754791,0,0,0,95,1345,1988,"Sat",1.58,22.42
"790",8053475328,2020-05-03,15484,11.8999996185303,11.8999996185303,0,8.39000034332275,0.930000007152557,2.58999991416931,0,87,22,165,1166,3023,"Sun",4.57,19.43
"791",8053475328,2020-05-04,14581,11.1499996185303,11.1499996185303,0,8.81999969482422,0.400000005960464,1.9099999666214,0,89,8,123,1220,2918,"Mon",3.67,20.33
"792",8053475328,2020-05-05,14990,11.5100002288818,11.5100002288818,0,8.85000038146973,0.449999988079071,2.21000003814697,0,93,9,130,1208,2950,"Tue",3.87,20.13
"793",8053475328,2020-05-06,13953,11,11,0,9.10000038146973,0.689999997615814,1.21000003814697,0,90,15,90,1245,2859,"Wed",3.25,20.75
"794",8053475328,2020-05-07,19769,15.6700000762939,15.6700000762939,0,12.4399995803833,0.879999995231628,2.34999990463257,0,121,20,148,1076,3331,"Thu",4.82,17.93
"795",8053475328,2020-05-08,22026,17.6499996185303,17.6499996185303,0,13.3999996185303,0.589999973773956,3.66000008583069,0,125,14,228,1073,3589,"Fri",6.12,17.88
"796",8053475328,2020-05-09,12465,9.38000011444092,9.38000011444092,0,6.11999988555908,0.569999992847443,2.69000005722046,0,66,12,148,1214,2765,"Sat",3.77,20.23
"797",8053475328,2020-05-10,14810,11.3599996566772,11.3599996566772,0,9.09000015258789,0.419999986886978,1.85000002384186,0,96,10,115,1219,2926,"Sun",3.68,20.32
"798",8053475328,2020-05-11,12209,9.39999961853027,9.39999961853027,0,6.07999992370605,0.280000001192093,3.03999996185303,0,60,7,184,1189,2809,"Mon",4.18,19.82
"799",8053475328,2020-05-12,4998,3.91000008583069,3.91000008583069,0,2.95000004768372,0.200000002980232,0.759999990463257,0,28,4,39,839,1505,"Tue",1.18,13.98
"800",8253242879,2020-04-12,9033,7.15999984741211,7.15999984741211,0,5.42999982833862,0.140000000596046,1.5900000333786,0,40,2,154,1244,2044,"Sun",3.27,20.73
"801",8253242879,2020-04-13,8053,6.09999990463257,6.09999990463257,0,4.17000007629395,0.629999995231628,1.30999994277954,0,35,11,96,1298,1935,"Mon",2.37,21.63
"802",8253242879,2020-04-14,5234,3.46000003814697,3.46000003814697,0,1.92999994754791,0.990000009536743,0.540000021457672,0,29,16,33,1362,1705,"Tue",1.3,22.7
"803",8253242879,2020-04-15,2672,1.76999998092651,1.76999998092651,0,0,0,1.75999999046326,0,0,0,105,1335,1632,"Wed",1.75,22.25
"804",8253242879,2020-04-16,9256,6.1399998664856,6.1399998664856,0,0.430000007152557,3.26999998092651,2.45000004768372,0,6,51,115,1268,1880,"Thu",2.87,21.13
"805",8253242879,2020-04-17,10204,7.90999984741211,7.90999984741211,0,5.42999982833862,0.150000005960464,2.32999992370605,0,41,5,157,1237,2112,"Fri",3.38,20.62
"806",8253242879,2020-04-18,5151,3.48000001907349,3.48000001907349,0,1.03999996185303,0.629999995231628,1.79999995231628,0,16,16,130,1278,1829,"Sat",2.7,21.3
"807",8253242879,2020-04-19,4212,2.77999997138977,2.77999997138977,0,0,0,2.77999997138977,0,0,0,164,1276,1763,"Sun",2.73,21.27
"808",8253242879,2020-04-20,6466,4.26999998092651,4.26999998092651,0,0.330000013113022,0.819999992847443,3.10999989509583,0.00999999977648258,5,18,216,1201,1931,"Mon",3.98,20.02
"809",8253242879,2020-04-21,11268,8.5600004196167,8.5600004196167,0,5.88000011444092,0.930000007152557,1.75,0,49,20,172,1199,2218,"Tue",4.02,19.98
"810",8253242879,2020-04-22,2824,1.87000000476837,1.87000000476837,0,0,0,1.87000000476837,0,0,0,120,1320,1651,"Wed",2,22
"811",8253242879,2020-04-23,9282,6.26000022888184,6.26000022888184,0,2.08999991416931,1.03999996185303,3.13000011444092,0,30,26,191,1193,2132,"Thu",4.12,19.88
"812",8253242879,2020-04-24,8905,7.13000011444092,7.13000011444092,0,5.59999990463257,0.189999997615814,1.3400000333786,0,41,4,82,1313,1976,"Fri",2.12,21.88
"813",8253242879,2020-04-25,6829,4.51000022888184,4.51000022888184,0,0.360000014305115,2.39000010490417,1.76999998092651,0,7,54,118,1261,1909,"Sat",2.98,21.02
"814",8253242879,2020-04-26,4562,3.03999996185303,3.03999996185303,0,1.17999994754791,0.490000009536743,1.37000000476837,0,19,14,108,1299,1813,"Sun",2.35,21.65
"815",8253242879,2020-04-27,10232,8.18000030517578,8.18000030517578,0,6.23999977111816,0.230000004172325,1.70000004768372,0,45,5,104,1286,2008,"Mon",2.57,21.43
"816",8253242879,2020-04-28,2718,1.79999995231628,1.79999995231628,0,0.670000016689301,0.779999971389771,0.340000003576279,0,11,16,20,1393,1580,"Tue",0.78,23.22
"817",8253242879,2020-04-29,6260,4.26000022888184,4.26000022888184,0,1.28999996185303,0.540000021457672,2.40000009536743,0,16,14,136,1257,1854,"Wed",2.77,20.95
"819",8378563200,2020-04-12,7626,6.05000019073486,6.05000019073486,2.25308108329773,0.829999983310699,0.709999978542328,4.5,0,65,15,156,723,3635,"Sun",3.93,12.05
"820",8378563200,2020-04-13,12386,9.81999969482422,9.81999969482422,2.0921471118927,4.96000003814697,0.649999976158142,4.21000003814697,0,116,14,169,680,4079,"Mon",4.98,11.33
"821",8378563200,2020-04-14,13318,10.5600004196167,10.5600004196167,2.25308108329773,5.61999988555908,1.02999997138977,3.91000008583069,0,123,21,174,699,4163,"Tue",5.3,11.65
"822",8378563200,2020-04-15,14461,11.4700002670288,11.4700002670288,0,4.90999984741211,1.14999997615814,5.40999984741211,0,60,23,190,729,3666,"Wed",4.55,12.15
"823",8378563200,2020-04-16,11207,8.89000034332275,8.89000034332275,0,5.36999988555908,1.07000005245209,2.44000005722046,0,64,21,142,563,3363,"Thu",3.78,9.38
"824",8378563200,2020-04-17,2132,1.69000005722046,1.69000005722046,0,0,0,1.69000005722046,0,0,0,93,599,2572,"Fri",1.55,9.98
"825",8378563200,2020-04-18,13630,10.8100004196167,10.8100004196167,2.0921471118927,5.05000019073486,0.560000002384186,5.19999980926514,0,117,10,174,720,4157,"Sat",5.02,12
"826",8378563200,2020-04-19,13070,10.3599996566772,10.3599996566772,2.25308108329773,5.30000019073486,0.879999995231628,4.17999982833862,0,120,19,154,737,4092,"Sun",4.88,12.28
"827",8378563200,2020-04-20,9388,7.44000005722046,7.44000005722046,2.0921471118927,2.23000001907349,0.439999997615814,4.78000020980835,0,82,8,169,763,3787,"Mon",4.32,12.72
"828",8378563200,2020-04-21,15148,12.0100002288818,12.0100002288818,2.25308108329773,6.90000009536743,0.819999992847443,4.28999996185303,0,137,16,145,677,4236,"Tue",4.97,11.28
"829",8378563200,2020-04-22,12200,9.67000007629395,9.67000007629395,2.0921471118927,4.90999984741211,0.589999973773956,4.17999982833862,0,113,12,159,769,4044,"Wed",4.73,12.82
"830",8378563200,2020-04-23,5709,4.53000020980835,4.53000020980835,0,1.51999998092651,0.519999980926514,2.48000001907349,0,19,10,136,740,2908,"Thu",2.75,12.33
"831",8378563200,2020-04-24,3703,2.94000005722046,2.94000005722046,0,0,0,2.94000005722046,0,0,0,135,734,2741,"Fri",2.25,12.23
"832",8378563200,2020-04-25,12405,9.84000015258789,9.84000015258789,2.0921471118927,5.05000019073486,0.870000004768372,3.92000007629395,0,117,16,141,692,4005,"Sat",4.57,11.53
"833",8378563200,2020-04-26,16208,12.8500003814697,12.8500003814697,0,7.51000022888184,0.920000016689301,4.42000007629395,0,90,18,161,593,3763,"Sun",4.48,9.88
"834",8378563200,2020-04-27,7359,5.84000015258789,5.84000015258789,0,0.330000013113022,0.180000007152557,5.32999992370605,0,4,4,192,676,3061,"Mon",3.33,11.27
"835",8378563200,2020-04-28,5417,4.30000019073486,4.30000019073486,0,0.899999976158142,0.490000009536743,2.91000008583069,0,11,10,139,711,2884,"Tue",2.67,11.85
"836",8378563200,2020-04-29,6175,4.90000009536743,4.90000009536743,0,0.25,0.360000014305115,4.26999998092651,0,3,7,172,767,2982,"Wed",3.03,12.78
"837",8378563200,2020-04-30,2946,2.33999991416931,2.33999991416931,0,0,0,2.33999991416931,0,0,0,121,780,2660,"Thu",2.02,13
"838",8378563200,2020-05-01,11419,9.0600004196167,9.0600004196167,0,6.03000020980835,0.560000002384186,2.47000002861023,0,71,10,127,669,3369,"Fri",3.47,11.15
"839",8378563200,2020-05-02,6064,4.80999994277954,4.80999994277954,2.0921471118927,0.629999995231628,0.170000001788139,4.01000022888184,0,63,4,142,802,3491,"Sat",3.48,13.37
"840",8378563200,2020-05-03,8712,6.90999984741211,6.90999984741211,2.25308108329773,1.3400000333786,1.05999994277954,4.5,0,71,20,195,822,3784,"Sun",4.77,13.7
"841",8378563200,2020-05-04,7875,6.23999977111816,6.23999977111816,0,1.55999994277954,0.490000009536743,4.19999980926514,0,19,10,167,680,3110,"Mon",3.27,11.33
"842",8378563200,2020-05-05,8567,6.78999996185303,6.78999996185303,2.25308108329773,0.889999985694885,0.159999996423721,5.73999977111816,0,66,3,214,764,3783,"Tue",4.72,12.73
"843",8378563200,2020-05-06,7045,5.59000015258789,5.59000015258789,2.0921471118927,1.54999995231628,0.25,3.77999997138977,0,74,5,166,831,3644,"Wed",4.08,13.85
"844",8378563200,2020-05-07,4468,3.53999996185303,3.53999996185303,0,0,0,3.53999996185303,0,0,0,158,851,2799,"Thu",2.63,14.18
"845",8378563200,2020-05-08,2943,2.32999992370605,2.32999992370605,0,0,0,2.32999992370605,0,0,0,139,621,2685,"Fri",2.32,10.35
"846",8378563200,2020-05-09,8382,6.65000009536743,6.65000009536743,2.0921471118927,1.26999998092651,0.660000026226044,4.71999979019165,0,71,13,171,772,3721,"Sat",4.25,12.87
"847",8378563200,2020-05-10,6582,5.21999979019165,5.21999979019165,2.25308108329773,0.660000026226044,0.639999985694885,3.92000007629395,0,63,13,152,840,3586,"Sun",3.8,14
"848",8378563200,2020-05-11,9143,7.25,7.25,2.0921471118927,1.38999998569489,0.589999973773956,5.26999998092651,0,72,10,184,763,3788,"Mon",4.43,12.72
"849",8378563200,2020-05-12,4561,3.61999988555908,3.61999988555908,0,0.649999976158142,0.270000010728836,2.69000005722046,0,8,6,102,433,1976,"Tue",1.93,7.22
"850",8583815059,2020-04-12,5014,3.91000008583069,3.91000008583069,0,0,0.330000013113022,3.57999992370605,0,0,7,196,1237,2650,"Sun",3.38,20.62
"851",8583815059,2020-04-13,5571,4.34999990463257,4.34999990463257,0,0.150000005960464,0.970000028610229,3.23000001907349,0,2,23,163,1252,2654,"Mon",3.13,20.87
"852",8583815059,2020-04-14,3135,2.45000004768372,2.45000004768372,0,0,0,2.4300000667572,0,0,0,134,1306,2443,"Tue",2.23,21.77
"853",8583815059,2020-04-15,3430,2.6800000667572,2.6800000667572,0,0,0,0.899999976158142,0,0,0,65,1375,2505,"Wed",1.08,22.92
"856",8583815059,2020-04-18,3864,3.00999999046326,3.00999999046326,0,0.310000002384186,1.05999994277954,1.35000002384186,0,4,22,105,1309,2536,"Sat",2.18,21.82
"857",8583815059,2020-04-19,5697,4.44000005722046,4.44000005722046,0,0.529999971389771,0.479999989271164,3.44000005722046,0,7,10,166,1257,2668,"Sun",3.05,20.95
"858",8583815059,2020-04-20,5273,4.1100001335144,4.1100001335144,0,0,1.03999996185303,3.0699999332428,0,0,27,167,1246,2647,"Mon",3.23,20.77
"859",8583815059,2020-04-21,8538,6.65999984741211,6.65999984741211,0,2.63000011444092,1.01999998092651,3.00999999046326,0,35,18,158,1229,2883,"Tue",3.52,20.48
"860",8583815059,2020-04-22,8687,6.78000020980835,6.78000020980835,0,0.28999999165535,2.41000008583069,4.07999992370605,0,4,54,212,1170,2944,"Wed",4.5,19.5
"861",8583815059,2020-04-23,9423,7.34999990463257,7.34999990463257,0,0.529999971389771,2.02999997138977,4.75,0,7,44,238,1151,3012,"Thu",4.82,19.18
"862",8583815059,2020-04-24,8286,6.46000003814697,6.46000003814697,0,0.150000005960464,2.04999995231628,4.26999998092651,0,2,44,206,1188,2889,"Fri",4.2,19.8
"863",8583815059,2020-04-25,4503,3.50999999046326,3.50999999046326,0,1.47000002861023,0.239999994635582,1.80999994277954,0,18,6,122,1294,2547,"Sat",2.43,21.57
"864",8583815059,2020-04-26,10499,8.1899995803833,8.1899995803833,0,0.0700000002980232,4.21999979019165,3.89000010490417,0,1,91,214,1134,3093,"Sun",5.1,18.9
"865",8583815059,2020-04-27,12474,9.72999954223633,9.72999954223633,0,6.59999990463257,0.270000010728836,2.86999988555908,0,77,5,129,1229,3142,"Mon",3.52,20.48
"866",8583815059,2020-04-28,6174,4.82000017166138,4.82000017166138,0,0,1.20000004768372,3.60999989509583,0,0,28,203,1209,2757,"Tue",3.85,20.15
"867",8583815059,2020-04-29,15168,11.8299999237061,11.8299999237061,0,3.90000009536743,3,4.92000007629395,0,46,67,258,1069,3513,"Wed",6.18,17.82
"868",8583815059,2020-04-30,10085,7.86999988555908,7.86999988555908,0,0.150000005960464,1.27999997138977,6.42999982833862,0,2,28,317,1093,3164,"Thu",5.78,18.22
"869",8583815059,2020-05-01,4512,3.51999998092651,3.51999998092651,0,0.779999971389771,0.119999997317791,2.03999996185303,0,10,2,117,1311,2596,"Fri",2.15,21.85
"873",8583815059,2020-05-05,12427,9.6899995803833,9.6899995803833,0,0,0,1.17999994754791,0,0,0,70,1370,3266,"Tue",1.17,22.83
"874",8583815059,2020-05-06,5843,4.55999994277954,4.55999994277954,0,0.140000000596046,1.19000005722046,3.23000001907349,0,2,22,166,1250,2683,"Wed",3.17,20.83
"875",8583815059,2020-05-07,6117,4.76999998092651,4.76999998092651,0,0,0,4.76999998092651,0,0,0,250,1190,2810,"Thu",4.17,19.83
"876",8583815059,2020-05-08,9217,7.19000005722046,7.19000005722046,0,0.219999998807907,3.30999994277954,3.66000008583069,0,3,72,182,1183,2940,"Fri",4.28,19.72
"877",8583815059,2020-05-09,9877,7.69999980926514,7.69999980926514,0,5.76000022888184,0.170000001788139,1.73000001907349,0,66,4,110,1260,2947,"Sat",3,21
"878",8583815059,2020-05-10,8240,6.42999982833862,6.42999982833862,0,0.689999997615814,2.00999999046326,3.72000002861023,0,9,43,162,1226,2846,"Sun",3.57,20.43
"879",8583815059,2020-05-11,8701,6.78999996185303,6.78999996185303,0,0.370000004768372,3.24000000953674,3.17000007629395,0,5,71,177,1106,2804,"Mon",4.22,18.43
"881",8792009665,2020-04-12,2564,1.63999998569489,1.63999998569489,0,0,0,1.63999998569489,0,0,0,116,831,2044,"Sun",1.93,13.85
"882",8792009665,2020-04-13,1320,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,82,806,1934,"Mon",1.37,13.43
"883",8792009665,2020-04-14,1219,0.779999971389771,0.779999971389771,0,0,0,0.779999971389771,0,0,0,84,853,1963,"Tue",1.4,14.22
"884",8792009665,2020-04-15,2483,1.5900000333786,1.5900000333786,0,0,0,1.5900000333786,0,0,0,126,937,2009,"Wed",2.1,15.62
"885",8792009665,2020-04-16,244,0.159999996423721,0.159999996423721,0,0,0,0.159999996423721,0,0,0,12,1428,1721,"Thu",0.2,23.8
"889",8792009665,2020-04-20,3147,2.00999999046326,2.00999999046326,0,0,0.280000001192093,1.74000000953674,0,0,10,139,744,2188,"Mon",2.48,12.4
"890",8792009665,2020-04-21,144,0.0900000035762787,0.0900000035762787,0,0,0,0.0900000035762787,0,0,0,9,1431,1720,"Tue",0.15,23.85
"891",8792009665,2020-04-22,4068,2.59999990463257,2.59999990463257,0,0.0500000007450581,0.280000001192093,2.26999998092651,0,1,20,195,817,2419,"Wed",3.6,13.62
"892",8792009665,2020-04-23,5245,3.35999989509583,3.35999989509583,0,0.159999996423721,0.439999997615814,2.75,0,8,45,232,795,2748,"Thu",4.75,13.25
"893",8792009665,2020-04-24,400,0.259999990463257,0.259999990463257,0,0.0399999991059303,0.0500000007450581,0.159999996423721,0,3,8,19,1410,1799,"Fri",0.5,23.5
"895",8792009665,2020-04-26,1321,0.850000023841858,0.850000023841858,0,0,0,0.850000023841858,0,0,0,80,1360,1928,"Sun",1.33,22.67
"896",8792009665,2020-04-27,1758,1.12999999523163,1.12999999523163,0,0,0,1.12999999523163,0,0,0,112,900,2067,"Mon",1.87,15
"897",8792009665,2020-04-28,6157,3.94000005722046,3.94000005722046,0,0,0,3.94000005722046,0,0,0,310,714,2780,"Tue",5.17,11.9
"898",8792009665,2020-04-29,8360,5.34999990463257,5.34999990463257,0,0.140000000596046,0.280000001192093,4.92999982833862,0,6,14,380,634,3101,"Wed",6.67,10.57
"899",8792009665,2020-04-30,7174,4.59000015258789,4.59000015258789,0,0.330000013113022,0.360000014305115,3.91000008583069,0,10,20,301,749,2896,"Thu",5.52,12.48
"900",8792009665,2020-05-01,1619,1.03999996185303,1.03999996185303,0,0,0,1.03999996185303,0,0,0,79,834,1962,"Fri",1.32,13.9
"901",8792009665,2020-05-02,1831,1.16999995708466,1.16999995708466,0,0,0,1.16999995708466,0,0,0,101,916,2015,"Sat",1.68,15.27
"902",8792009665,2020-05-03,2421,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,156,739,2297,"Sun",2.6,12.32
"903",8792009665,2020-05-04,2283,1.46000003814697,1.46000003814697,0,0,0,1.46000003814697,0,0,0,129,848,2067,"Mon",2.15,14.13
"910",8877689391,2020-04-12,23186,20.3999996185303,20.3999996185303,0,12.2200002670288,0.340000003576279,7.82000017166138,0,85,7,312,1036,3921,"Sun",6.73,17.27
"911",8877689391,2020-04-13,15337,9.57999992370605,9.57999992370605,0,3.54999995231628,0.379999995231628,5.6399998664856,0,108,18,216,1098,3566,"Mon",5.7,18.3
"912",8877689391,2020-04-14,21129,18.9799995422363,18.9799995422363,0,10.5500001907349,0.589999973773956,7.75,0.0199999995529652,68,13,298,1061,3793,"Tue",6.32,17.68
"913",8877689391,2020-04-15,13422,7.17000007629395,7.17000007629395,0,0.0500000007450581,0.0500000007450581,7.01000022888184,0.00999999977648258,106,1,281,1052,3934,"Wed",6.47,17.53
"914",8877689391,2020-04-16,29326,25.2900009155273,25.2900009155273,0,13.2399997711182,1.21000003814697,10.710000038147,0,94,29,429,888,4547,"Thu",9.2,14.8
"915",8877689391,2020-04-17,15118,8.86999988555908,8.86999988555908,0,0,0.0700000002980232,8.78999996185303,0,58,15,307,1060,3545,"Fri",6.33,17.67
"916",8877689391,2020-04-18,11423,8.67000007629395,8.67000007629395,0,2.44000005722046,0.270000010728836,5.94000005722046,0,29,5,191,1215,2761,"Sat",3.75,20.25
"917",8877689391,2020-04-19,18785,17.3999996185303,17.3999996185303,0,12.1499996185303,0.180000007152557,5.03000020980835,0,82,13,214,1131,3676,"Sun",5.15,18.85
"918",8877689391,2020-04-20,19948,18.1100006103516,18.1100006103516,0,11.0200004577637,0.689999997615814,6.34000015258789,0,73,19,225,1123,3679,"Mon",5.28,18.72
"919",8877689391,2020-04-21,19377,17.6200008392334,17.6200008392334,0,12.289999961853,0.419999986886978,4.8899998664856,0,82,13,226,1119,3659,"Tue",5.35,18.65
"920",8877689391,2020-04-22,18258,16.3099994659424,16.3099994659424,0,10.2299995422363,0.0299999993294477,5.96999979019165,0.0500000007450581,61,2,236,1141,3427,"Wed",4.98,19.02
"921",8877689391,2020-04-23,11200,7.42999982833862,7.42999982833862,0,0,0,7.40000009536743,0.00999999977648258,102,6,300,1032,3891,"Thu",6.8,17.2
"922",8877689391,2020-04-24,16674,15.7399997711182,15.7399997711182,0,11.0100002288818,0.00999999977648258,4.69000005722046,0,64,1,227,1148,3455,"Fri",4.87,19.13
"923",8877689391,2020-04-25,12986,8.73999977111816,8.73999977111816,0,2.36999988555908,0.0700000002980232,6.26999998092651,0.00999999977648258,113,8,218,1101,3802,"Sat",5.65,18.35
